tanggal,USDAUD_Curncy,USDTRY_Curncy,USDTHB_Curncy,IDR_Curncy,USDKRW_Curncy,JPYEUR_Curncy,JPYAUD_Curncy,USDEUR_Curncy,IHN_1M_Curncy,IHN_3M_Curncy,IHN_6M_Curncy,IHN_12M_Curncy
2022-11-23,1.4852,18.6155,35.998,15687.0,1352.21,0.68919,1.064,0.9618,15640.0,15695.0,15765.0,15873.0
2022-11-24,1.4783,18.6193,35.775,15665.0,1328.44,0.69289,1.0665,0.9606,15647.0,15676.0,15728.0,15839.0
2022-11-25,1.4813,18.5996,35.737,15673.0,1324.49,0.69113,1.0644,0.962,15706.0,15714.0,15772.0,15883.0
2022-11-28,1.5037,18.6288,35.751,15722.0,1340.75,0.6962,1.082,0.9672,15752.0,15772.0,15816.0,15931.0
2022-11-29,1.4953,18.6406,35.472,15743.0,1327.06,0.69794,1.0779,0.9681,15736.0,15768.0,15815.0,15932.0
2022-11-30,1.4732,18.6153,35.11,15732.0,1318.38,0.6959,1.0672,0.9609,15655.0,15676.0,15727.0,15843.0
2022-12-01,1.4681,18.6334,34.79,15563.0,1299.6,0.70197,1.0847,0.9506,15365.0,15438.0,15518.0,15504.0
2022-12-02,1.4727,18.6392,34.787,15426.0,1300.42,0.70643,1.0958,0.9492,15353.0,15376.0,15405.0,15529.0
2022-12-05,1.493,18.6359,35.037,15463.0,1292.6,0.69682,1.0914,0.9532,15530.0,15544.0,15581.0,15652.0
2022-12-06,1.4952,18.6334,35.123,15618.0,1319.57,0.6972,1.091,0.9554,15630.0,15653.0,15688.0,15781.0
2022-12-07,1.4871,18.6417,34.952,15637.0,1322.15,0.69677,1.0885,0.9518,15613.0,15638.0,15673.0,15754.0
2022-12-08,1.4772,18.6419,34.72,15621.0,1317.65,0.69311,1.0806,0.9473,15599.0,15616.0,15653.0,15727.0
2022-12-09,1.4717,18.6508,34.755,15583.0,1301.39,0.69516,1.0772,0.9487,15581.0,15626.0,15663.0,15671.0
2022-12-12,1.4825,18.6428,34.874,15628.0,1307.71,0.68935,1.0768,0.9491,15665.0,15684.0,15710.0,15811.0
2022-12-13,1.4588,18.6198,34.604,15657.0,1303.0,0.69364,1.0758,0.9405,15555.0,15598.0,15617.0,15704.0
2022-12-14,1.4569,18.6299,34.512,15593.0,1295.33,0.69105,1.0755,0.9361,15528.0,15572.0,15640.0,15668.0
2022-12-15,1.4919,18.6409,35.063,15619.0,1303.18,0.68301,1.0831,0.9409,15615.0,15647.0,15684.0,15766.0
2022-12-16,1.4959,18.6857,34.782,15598.0,1307.44,0.69093,1.094,0.9446,15620.0,15643.0,15678.0,15761.0
2022-12-19,1.4925,18.6516,34.831,15597.0,1302.53,0.68868,1.0901,0.9428,15560.0,15593.0,15629.0,15713.0
2022-12-20,1.4975,18.6623,34.663,15603.0,1290.72,0.71469,1.1369,0.9413,15594.0,15604.0,15639.0,15724.0
2022-12-21,1.491,18.6698,34.679,15588.0,1285.51,0.71197,1.1257,0.943,15559.0,15569.0,15629.0,15684.0
2022-12-22,1.4993,18.666,34.892,15583.0,1276.44,0.71289,1.1326,0.9438,15590.0,15611.0,15648.0,15727.0
2022-12-23,1.4879,18.6593,34.813,15593.0,1281.19,0.7093,1.122,0.9419,15595.0,15612.0,15649.0,15711.0
2022-12-26,1.4866,18.6832,34.712,15633.0,1274.8,0.70749,1.119,0.9401,15632.0,15651.0,15688.0,15764.0
2022-12-27,1.4854,18.7032,34.61,15663.0,1268.95,0.70406,1.1125,0.9399,15654.0,15672.0,15708.0,15759.0
2022-12-28,1.4842,18.7126,34.757,15703.0,1267.15,0.70072,1.1034,0.9423,15792.0,15792.0,15845.0,15946.0
2022-12-29,1.4753,18.7095,34.653,15658.0,1265.5,0.70501,1.1091,0.938,15635.0,15654.0,15690.0,15748.0
2022-12-30,1.4678,18.71,34.605,15568.0,1265.5,0.7123,1.1189,0.9341,15533.0,15512.0,15542.0,15653.0
2023-01-02,1.4701,18.7151,34.605,15573.0,1273.5,0.71732,1.1249,0.9375,15566.0,15591.0,15623.0,15685.0
2023-01-03,1.4865,18.7218,34.405,15598.0,1271.6,0.72362,1.1347,0.9481,15589.0,15635.0,15670.0,15711.0
2023-01-04,1.4622,18.746,34.045,15588.0,1272.0,0.71095,1.1025,0.9431,15560.0,15581.0,15613.0,15672.0
2023-01-05,1.4811,18.7644,33.95,15608.0,1269.5,0.71238,1.1101,0.9504,15621.0,15629.0,15662.0,15726.0
2023-01-06,1.4542,18.7165,34.045,15633.0,1268.75,0.71115,1.1009,0.9395,15579.0,15620.0,15637.0,15703.0
2023-01-09,1.4468,18.7532,33.49,15568.0,1243.85,0.70649,1.0968,0.9319,15585.0,15609.0,15627.0,15701.0
2023-01-10,1.4516,18.7751,33.52,15573.0,1243.8,0.70447,1.0972,0.9317,15516.0,15529.0,15556.0,15617.0
2023-01-11,1.4484,18.7758,33.347,15483.0,1246.05,0.70173,1.0929,0.9296,15421.0,15422.0,15440.0,15517.0
2023-01-12,1.435,18.7811,33.355,15338.0,1245.65,0.7126,1.1099,0.9214,15167.0,15200.0,15218.0,15249.0
2023-01-13,1.4352,18.7932,32.972,15150.0,1241.35,0.72199,1.1213,0.9233,15095.0,15100.0,15118.0,15174.0
2023-01-16,1.4378,18.7868,32.978,15045.0,1235.65,0.71882,1.1184,0.9241,15089.0,15070.0,15083.0,15138.0
2023-01-17,1.431,18.7496,33.105,15165.0,1238.9,0.72336,1.1169,0.9269,15164.0,15162.0,15184.0,15250.0
2023-01-18,1.4406,18.7617,33.008,15088.0,1235.85,0.71858,1.1175,0.9264,15123.0,15120.0,15126.0,15190.0
2023-01-19,1.4471,18.7562,33.037,15104.0,1232.45,0.71896,1.1269,0.9231,15145.0,15154.0,15182.0,15254.0
2023-01-20,1.4363,18.7724,32.813,15075.0,1235.55,0.71057,1.1077,0.9211,15034.0,15033.0,15059.0,15128.0
2023-01-23,1.4228,18.8106,32.74,15075.0,1235.55,0.70394,1.0889,0.9198,15016.0,15024.0,15034.0,15108.0
2023-01-24,1.4194,18.8007,32.749,14888.0,1234.0,0.70557,1.0907,0.9184,14942.0,14921.0,14946.0,15011.0
2023-01-25,1.4077,18.7963,32.731,14965.0,1231.52,0.70697,1.0866,0.9161,14933.0,14946.0,14966.0,15033.0
2023-01-26,1.4055,18.8015,32.76,14948.0,1231.0,0.70508,1.0793,0.9181,14950.0,14948.0,14968.0,15036.0
2023-01-27,1.4084,18.805,32.87,14985.0,1231.3,0.70843,1.0833,0.9202,14964.0,14971.0,14992.0,15059.0
2023-01-30,1.4164,18.7908,32.713,14970.0,1227.4,0.70649,1.0858,0.9216,14984.0,15003.0,15009.0,15073.0
2023-01-31,1.4174,18.8149,33.005,14990.0,1231.9,0.70762,1.0896,0.9205,15017.0,15022.0,15040.0,15096.0
2023-02-01,1.4012,18.8024,32.84,14975.0,1231.55,0.7057,1.0868,0.9099,14898.0,14896.0,14915.0,14964.0
2023-02-02,1.4131,18.8064,32.787,14880.0,1220.35,0.71213,1.0978,0.9166,14908.0,14889.0,14921.0,14987.0
2023-02-03,1.4446,18.827,33.434,14894.0,1229.34,0.70613,1.1011,0.9264,15096.0,15088.0,15105.0,15180.0
2023-02-06,1.4528,18.8176,33.675,15055.0,1253.15,0.70298,1.0953,0.9323,15202.0,15212.0,15230.0,15296.0
2023-02-07,1.4369,18.8179,33.607,15145.0,1255.6,0.71116,1.0964,0.9323,15174.0,15175.0,15188.0,15253.0
2023-02-08,1.444,18.8278,33.475,15100.0,1260.2,0.71011,1.0988,0.9335,15130.0,15135.0,15154.0,15201.0
2023-02-09,1.4417,18.8291,33.465,15095.0,1260.3,0.70799,1.0961,0.9311,15150.0,15151.0,15171.0,15227.0
2023-02-10,1.4457,18.8144,33.787,15134.0,1264.95,0.71257,1.0997,0.9365,15199.0,15205.0,15225.0,15278.0
2023-02-13,1.4356,18.8429,33.89,15195.0,1277.5,0.70418,1.0842,0.9326,15229.0,15243.0,15270.0,15329.0
2023-02-14,1.4314,18.841,33.805,15160.0,1269.45,0.69976,1.0752,0.9313,15184.0,15199.0,15220.0,15282.0
2023-02-15,1.4486,18.8525,34.313,15204.0,1282.3,0.69736,1.0796,0.9356,15221.0,15225.0,15256.0,15310.0
2023-02-16,1.4537,18.85,34.335,15157.0,1284.75,0.69956,1.0853,0.9369,15140.0,15155.0,15178.0,15229.0
2023-02-17,1.4536,18.831,34.595,15203.0,1299.65,0.69701,1.0838,0.9351,15181.0,15198.0,15221.0,15264.0
2023-02-20,1.4476,18.8841,34.423,15158.0,1294.55,0.69704,1.078,0.9358,15160.0,15178.0,15197.0,15254.0
2023-02-21,1.4591,18.8702,34.573,15190.0,1296.0,0.69555,1.0802,0.9391,15233.0,15246.0,15269.0,15325.0
2023-02-22,1.4698,18.8509,34.592,15202.0,1304.95,0.69875,1.089,0.943,15205.0,15216.0,15236.0,15294.0
2023-02-23,1.4688,18.8535,34.673,15190.0,1297.0,0.70087,1.0909,0.9438,15218.0,15233.0,15252.0,15308.0
2023-02-24,1.4733,18.8872,34.878,15225.0,1304.7,0.69992,1.0921,0.9442,15259.0,15266.0,15283.0,15340.0
2023-02-24,1.4869,18.8744,34.805,15225.0,1304.7,0.69482,1.0893,0.9481,15276.0,15289.0,15310.0,15367.0
2023-02-27,1.4839,18.8836,35.105,15270.0,1323.1,0.69189,1.0893,0.9426,15238.0,15233.0,15257.0,15311.0
2023-02-28,1.4905,18.8895,35.335,15250.0,1323.06,0.68999,1.0902,0.9432,15279.0,15289.0,15309.0,15374.0
2023-02-28,1.4861,18.8837,35.35,15250.0,1323.06,0.69403,1.091,0.9456,15256.0,15266.0,15288.0,15347.0
2023-03-01,1.4791,18.884,34.78,15235.0,1323.06,0.68815,1.0863,0.9374,15250.0,15274.0,15295.0,15354.0
2023-03-02,1.4859,18.8603,34.778,15280.0,1315.35,0.68991,1.0864,0.9436,15324.0,15350.0,15366.0,15425.0
2023-03-03,1.4772,18.7993,34.7,15300.0,1301.3,0.69221,1.0875,0.9403,15294.0,15307.0,15320.0,15384.0
2023-03-06,1.4859,18.8999,34.7,15295.0,1296.8,0.68868,1.0932,0.9363,15354.0,15353.0,15396.0,15423.0
2023-03-07,1.5188,18.9224,34.56,15350.0,1299.85,0.69118,1.1075,0.9479,15439.0,15449.0,15470.0,15535.0
2023-03-08,1.5177,18.9369,35.083,15435.0,1321.35,0.69047,1.1047,0.9483,15451.0,15473.0,15502.0,15560.0
2023-03-09,1.5174,18.8101,35.048,15425.0,1322.2,0.69406,1.1146,0.9451,15496.0,15499.0,15543.0,15589.0
2023-03-10,1.5199,18.9681,35.065,15450.0,1324.5,0.69625,1.1254,0.9396,15491.0,15507.0,15533.0,15605.0
2023-03-13,1.4998,18.9658,34.508,15365.0,1296.94,0.69933,1.1255,0.9318,15415.0,15432.0,15461.0,15523.0
2023-03-14,1.4965,18.9736,34.515,15385.0,1310.55,0.69417,1.1147,0.9317,15393.0,15413.0,15458.0,15517.0
2023-03-15,1.5107,18.9907,34.618,15365.0,1303.8,0.70852,1.1321,0.9454,15492.0,15517.0,15563.0,15668.0
2023-03-16,1.5024,19.0034,34.41,15380.0,1312.9,0.70455,1.1234,0.9425,15439.0,15458.0,15503.0,15620.0
2023-03-17,1.4932,19.0138,34.228,15345.0,1302.8,0.71122,1.1321,0.9372,15395.0,15414.0,15458.0,15562.0
2023-03-20,1.4885,19.0115,34.112,15360.0,1310.5,0.71011,1.1334,0.9327,15361.0,15384.0,15448.0,15567.0
2023-03-21,1.4995,19.0331,34.323,15345.0,1311.15,0.70085,1.1318,0.9287,15290.0,15317.0,15384.0,15498.0
2023-03-22,1.4959,19.0407,34.43,15345.0,1307.7,0.70078,1.1377,0.9212,15237.0,15224.0,15262.0,15380.0
2023-03-23,1.4962,19.0351,34.073,15345.0,1278.15,0.70559,1.143,0.9233,15091.0,15142.0,15182.0,15274.0
2023-03-24,1.5049,19.0714,34.145,15155.0,1294.0,0.71096,1.1514,0.9294,15180.0,15187.0,15222.0,15335.0
2023-03-27,1.5036,19.0888,34.445,15160.0,1301.4,0.70379,1.143,0.9261,15111.0,15133.0,15168.0,15278.0
2023-03-28,1.4906,19.1193,34.287,15087.0,1298.95,0.70439,1.1388,0.9221,15067.0,15075.0,15114.0,15222.0
2023-03-29,1.496,19.1382,34.199,15065.0,1305.83,0.69404,1.126,0.9222,15040.0,15050.0,15087.0,15210.0
2023-03-30,1.4898,19.175,34.245,15047.0,1299.05,0.69089,1.1228,0.917,15025.0,15030.0,15066.0,15183.0
2023-03-31,1.4958,19.1803,34.198,14995.0,1301.85,0.69466,1.1264,0.9226,14964.0,14979.0,15008.0,15121.0
2023-04-03,1.4737,19.1963,34.393,14970.0,1316.5,0.69261,1.1129,0.9175,14924.0,14939.0,14968.0,15068.0
2023-04-04,1.4812,19.22,34.213,14900.0,1315.8,0.69297,1.1244,0.913,14949.0,14953.0,14989.0,15077.0
2023-04-05,1.4881,19.2519,33.873,14925.0,1310.75,0.69857,1.1336,0.917,14957.0,14984.0,15012.0,15120.0
2023-04-06,1.4988,19.2542,33.873,14913.0,1319.15,0.69499,1.1377,0.9156,14941.0,14951.0,14982.0,15082.0
2023-04-07,1.4988,19.253,34.073,14913.0,1316.9,0.6939,1.1342,0.917,14949.0,14962.0,14994.0,15106.0
2023-04-10,1.5058,19.2665,34.335,14902.0,1319.65,0.68911,1.127,0.9209,14954.0,14963.0,15005.0,15107.0
2023-04-11,1.5029,19.2999,34.23,14883.0,1322.05,0.68529,1.1241,0.9164,14930.0,14946.0,14976.0,15079.0
2023-04-12,1.4946,19.3152,34.25,14880.0,1325.65,0.68329,1.1222,0.9098,14849.0,14863.0,14896.0,14995.0
2023-04-13,1.4746,19.3338,34.25,14751.0,1310.55,0.6828,1.112,0.9053,14731.0,14753.0,14755.0,14855.0
2023-04-14,1.491,19.364,34.25,14700.0,1299.05,0.67987,1.114,0.9097,14800.0,14805.0,14832.0,14930.0
2023-04-17,1.4923,19.3946,34.36,14790.0,1311.3,0.68041,1.1097,0.9153,14874.0,14881.0,14907.0,15004.0
2023-04-18,1.487,19.3994,34.287,14845.0,1318.65,0.67945,1.1083,0.9114,14901.0,14909.0,14938.0,15041.0
2023-04-19,1.4896,19.3988,34.478,14845.0,1325.75,0.67751,1.1055,0.9128,15002.0,15019.0,15048.0,15153.0
2023-04-20,1.483,19.4048,34.385,14845.0,1322.9,0.67898,1.1048,0.9115,14954.0,14971.0,15004.0,15102.0
2023-04-21,1.4944,19.3997,34.388,14845.0,1327.85,0.67844,1.1142,0.9103,14937.0,14944.0,14986.0,15081.0
2023-04-24,1.4934,19.3962,34.395,14845.0,1335.05,0.67431,1.1125,0.9053,14957.0,14962.0,14989.0,15079.0
2023-04-25,1.5092,19.4287,34.382,14845.0,1332.4,0.68146,1.1287,0.9114,14943.0,14954.0,14980.0,15078.0
2023-04-26,1.5145,19.4252,34.205,14833.0,1336.45,0.67764,1.1329,0.9057,14849.0,14865.0,14906.0,14993.0
2023-04-27,1.5082,19.4373,34.14,14703.0,1337.95,0.67679,1.1254,0.9068,14698.0,14710.0,14734.0,14832.0
2023-04-28,1.5117,19.4515,34.143,14670.0,1338.5,0.66616,1.1087,0.9075,14671.0,14690.0,14721.0,14817.0
2023-05-01,1.5082,19.4621,34.143,14670.0,1338.5,0.66254,1.0969,0.9111,14677.0,14698.0,14727.0,14821.0
2023-05-02,1.5008,19.466,34.205,14705.0,1341.85,0.66553,1.0989,0.9091,14753.0,14778.0,14793.0,14890.0
2023-05-03,1.4991,19.4691,34.03,14685.0,1338.1,0.67072,1.1121,0.904,14688.0,14712.0,14737.0,14832.0
2023-05-04,1.4941,19.4728,34.03,14680.0,1322.6,0.67623,1.1126,0.9081,14719.0,14732.0,14760.0,14864.0
2023-05-05,1.4817,19.5125,34.03,14675.0,1322.6,0.67307,1.0983,0.9075,14684.0,14715.0,14736.0,14853.0
2023-05-08,1.4744,19.5065,33.8,14700.0,1321.15,0.67251,1.0913,0.9087,14749.0,14769.0,14807.0,14914.0
2023-05-09,1.4789,19.521,33.722,14730.0,1323.95,0.6746,1.0935,0.9122,14774.0,14795.0,14834.0,14943.0
2023-05-10,1.475,19.5454,33.665,14725.0,1324.9,0.67758,1.0978,0.9106,14703.0,14743.0,14778.0,14881.0
2023-05-11,1.492,19.5816,33.725,14724.0,1326.25,0.6808,1.1087,0.9161,14789.0,14804.0,14841.0,14950.0
2023-05-12,1.5055,19.5842,33.994,14844.0,1342.45,0.67898,1.1091,0.9218,14854.0,14888.0,14927.0,15042.0
2023-05-15,1.4925,19.6731,33.783,14800.0,1336.8,0.67565,1.0965,0.9196,14804.0,14831.0,14871.0,14981.0
2023-05-16,1.5025,19.7264,33.96,14820.0,1338.85,0.67497,1.1016,0.9206,14886.0,14922.0,14955.0,15062.0
2023-05-17,1.5016,19.7462,34.257,14865.0,1337.6,0.67,1.0905,0.9225,14866.0,14901.0,14942.0,15043.0
2023-05-18,1.5102,19.7951,34.335,14865.0,1334.05,0.66939,1.0887,0.9285,14924.0,14949.0,14988.0,15095.0
2023-05-19,1.5036,19.8125,34.38,14925.0,1326.6,0.67102,1.0905,0.9255,14942.0,14975.0,15011.0,15114.0
2023-05-22,1.5032,19.8122,34.45,14890.0,1318.25,0.6673,1.0847,0.9248,14896.0,14911.0,14961.0,15055.0
2023-05-23,1.5129,19.839,34.68,14880.0,1312.5,0.66998,1.0917,0.9285,14898.0,14928.0,14963.0,15057.0
2023-05-24,1.5282,19.8968,34.537,14905.0,1317.5,0.66699,1.0956,0.9302,14948.0,14977.0,15014.0,15106.0
2023-05-25,1.5372,19.9364,34.605,14950.0,1326.2,0.66571,1.0976,0.9324,14977.0,14998.0,15036.0,15136.0
2023-05-26,1.5345,19.9722,34.677,14955.0,1324.6,0.66306,1.091,0.9326,15008.0,15028.0,15060.0,15144.0
2023-05-29,1.5293,20.1117,34.77,14970.0,1324.6,0.66483,1.0887,0.9339,14973.0,14994.0,15024.0,15111.0
2023-05-30,1.5344,20.461,34.787,14985.0,1325.0,0.66639,1.0976,0.9316,14985.0,15008.0,15033.0,15114.0
2023-05-31,1.5378,20.762,34.8,14993.0,1326.35,0.67138,1.1035,0.9355,14995.0,15012.0,15044.0,15137.0
2023-06-01,1.5219,20.8087,34.8,14993.0,1321.6,0.66945,1.0961,0.9292,14918.0,14935.0,14967.0,15055.0
2023-06-02,1.5128,20.9295,34.54,14993.0,1305.35,0.66716,1.0814,0.9339,14886.0,14922.0,14953.0,15036.0
2023-06-05,1.5112,21.261,34.54,14890.0,1308.25,0.66878,1.0828,0.9334,14852.0,14884.0,14915.0,14995.0
2023-06-06,1.5011,21.5103,34.775,14860.0,1308.25,0.67088,1.0778,0.9343,14877.0,14892.0,14922.0,15000.0
2023-06-06,1.499,21.6175,34.792,14860.0,1308.25,0.66978,1.0733,0.9352,14873.0,14890.0,14923.0,15001.0
2023-06-07,1.4971,23.1298,34.79,14878.0,1303.85,0.67101,1.0734,0.9359,14874.0,14893.0,14923.0,15000.0
2023-06-07,1.5033,23.2484,34.73,14878.0,1303.85,0.66681,1.0725,0.9347,14886.0,14908.0,14936.0,15016.0
2023-06-08,1.489,23.1245,34.815,14895.0,1303.95,0.66757,1.0719,0.9275,14847.0,14866.0,14894.0,14972.0
2023-06-09,1.4833,23.4175,34.618,14840.0,1291.65,0.66762,1.0642,0.9303,14886.0,14895.0,14924.0,14992.0
2023-06-12,1.4814,23.635,34.6,14865.0,1288.2,0.66581,1.061,0.9296,14876.0,14891.0,14922.0,14988.0
2023-06-13,1.4778,23.6405,34.545,14860.0,1271.5,0.66074,1.0539,0.9265,14869.0,14889.0,14912.0,14985.0
2023-06-14,1.4715,23.5674,34.67,14900.0,1278.5,0.65893,1.0502,0.9233,14906.0,14925.0,14951.0,15023.0
2023-06-15,1.4525,23.6699,34.807,14945.0,1280.45,0.65128,1.0357,0.9137,14928.0,14941.0,14965.0,15034.0
2023-06-16,1.4534,23.6764,34.647,14935.0,1272.35,0.6468,1.0294,0.9132,14955.0,14965.0,14989.0,15052.0
2023-06-16,1.4545,23.6322,34.655,14940.0,1272.78,0.6443,1.025,0.9143,14962.0,14979.0,14997.0,15069.0
2023-06-19,1.4597,23.6075,34.795,14995.0,1281.9,0.64483,1.028,0.9156,15015.0,15033.0,15056.0,15112.0
2023-06-20,1.4738,23.5751,34.74,15000.0,1280.35,0.64759,1.0417,0.9159,15034.0,15045.0,15059.0,15115.0
2023-06-21,1.4712,23.5754,34.85,14945.0,1291.9,0.64154,1.037,0.9102,14950.0,14964.0,14987.0,15045.0
2023-06-22,1.4802,24.9075,35.042,14940.0,1294.85,0.63784,1.0344,0.9128,14954.0,14972.0,14976.0,15042.0
2023-06-23,1.4971,25.2361,35.22,14994.0,1304.25,0.63868,1.0417,0.9179,15053.0,15065.0,15084.0,15135.0
2023-06-26,1.4981,25.9386,35.198,15015.0,1306.0,0.63895,1.0439,0.9169,15059.0,15067.0,15090.0,15142.0
2023-06-27,1.4956,26.0177,35.275,14993.0,1300.4,0.63321,1.0381,0.9124,14980.0,15003.0,15028.0,15081.0
2023-06-28,1.5151,26.05,35.613,14993.0,1307.5,0.63419,1.0486,0.9163,15008.0,15010.0,15035.0,15087.0
2023-06-29,1.5114,26.041,35.623,14993.0,1317.5,0.63576,1.0438,0.9204,15072.0,15082.0,15103.0,15158.0
2023-06-30,1.5006,26.0145,35.455,14993.0,1317.75,0.63508,1.0398,0.9167,15045.0,15063.0,15086.0,15138.0
2023-07-03,1.4987,25.9493,35.036,15030.0,1308.15,0.6334,1.0359,0.9165,15059.0,15071.0,15096.0,15144.0
2023-07-04,1.4943,25.9997,34.882,14993.0,1301.3,0.63616,1.0342,0.9192,15018.0,15048.0,15061.0,15107.0
2023-07-05,1.5027,26.0867,34.885,15015.0,1298.55,0.63687,1.0388,0.9213,15095.0,15105.0,15126.0,15172.0
2023-07-06,1.5093,26.0978,35.05,15045.0,1300.8,0.63727,1.0477,0.9184,15193.0,15191.0,15204.0,15262.0
2023-07-07,1.4948,26.0656,35.198,15135.0,1305.2,0.6413,1.0513,0.9118,15179.0,15203.0,15221.0,15268.0
2023-07-10,1.498,26.0793,35.15,15195.0,1306.35,0.64318,1.06,0.909,15217.0,15249.0,15276.0,15322.0
2023-07-11,1.4956,26.1133,34.815,15140.0,1293.7,0.64713,1.0655,0.9084,15160.0,15186.0,15212.0,15257.0
