tanggal,USDAUD_Curncy,USDTRY_Curncy,USDTHB_Curncy,IDR_Curncy,USDKRW_Curncy,JPYEUR_Curncy,JPYAUD_Curncy,USDEUR_Curncy,IHN_1M_Curncy,IHN_3M_Curncy,IHN_6M_Curncy,IHN_12M_Curncy
2025-07-02,1.5188,39.781,32.445,16242.0,1356.25,0.58995,1.0573,0.8475,16211.0,16247.0,16311.0,16464.0
2025-07-03,1.5218,39.8257,32.375,16198.0,1364.7,0.58689,1.0501,0.8505,16242.0,16278.0,16340.0,16491.0
2025-07-04,1.5253,39.8765,32.357,16185.0,1363.2,0.58759,1.056,0.849,16206.0,16240.0,16298.0,16450.0
2025-07-07,1.5406,39.9656,32.58,16230.0,1377.9,0.58468,1.0547,0.8541,16343.0,16381.0,16444.0,16578.0
2025-07-08,1.5313,40.048,32.533,16208.0,1371.65,0.58188,1.0449,0.8529,16284.0,16318.0,16376.0,16527.0
2025-07-09,1.5302,40.0486,32.698,16243.0,1374.95,0.58306,1.0458,0.8532,16266.0,16302.0,16357.0,16504.0
2025-07-10,1.5179,40.0877,32.698,16220.0,1373.0,0.58439,1.0378,0.8546,16233.0,16268.0,16325.0,16472.0
2025-07-11,1.5201,40.1747,32.505,16211.0,1377.15,0.58029,1.0313,0.8555,16244.0,16279.0,16335.0,16483.0
2025-07-14,1.5278,40.1803,32.39,16245.0,1383.0,0.58034,1.0343,0.8573,16292.0,16324.0,16384.0,16532.0
2025-07-15,1.5351,40.2155,32.408,16260.0,1387.5,0.57904,1.0313,0.862,16289.0,16321.0,16382.0,16523.0
2025-07-16,1.5318,40.246,32.533,16278.0,1389.75,0.58094,1.0358,0.859,16310.0,16351.0,16406.0,16550.0
2025-07-17,1.5412,40.3133,32.52,16331.0,1392.1,0.58022,1.0371,0.8624,16353.0,16392.0,16445.0,16586.0
2025-07-18,1.5364,40.3784,32.38,16290.0,1390.65,0.5779,1.0325,0.8601,16342.0,16380.0,16432.0,16561.0
2025-07-21,1.5326,40.3879,32.362,16311.0,1382.7,0.58019,1.0399,0.8552,16343.0,16369.0,16424.0,16554.0
2025-07-22,1.5254,40.4163,32.307,16310.0,1380.9,0.58017,1.0403,0.8507,16283.0,16311.0,16363.0,16483.0
2025-07-23,1.5147,40.4553,32.162,16293.0,1376.15,0.57986,1.0339,0.8495,16294.0,16322.0,16374.0,16496.0
2025-07-24,1.5174,40.6976,32.263,16287.0,1372.0,0.57907,1.0322,0.8511,16317.0,16358.0,16408.0,16515.0
2025-07-25,1.523,40.5544,32.38,16315.0,1382.8,0.57673,1.0314,0.8517,16378.0,16411.0,16462.0,16581.0
2025-07-28,1.5335,40.5461,32.38,16342.0,1389.3,0.58086,1.0322,0.8629,16422.0,16453.0,16507.0,16626.0
2025-07-29,1.5362,40.5745,32.425,16398.0,1389.8,0.58335,1.0346,0.8661,16391.0,16424.0,16477.0,16594.0
2025-07-30,1.5543,40.5961,32.482,16393.0,1390.45,0.58643,1.0395,0.8768,16460.0,16499.0,16545.0,16664.0
2025-07-31,1.5563,40.6284,32.682,16455.0,1393.4,0.58103,1.0323,0.876,16504.0,16542.0,16596.0,16714.0
2025-08-01,1.5448,40.6438,32.862,16493.0,1389.3,0.58549,1.0487,0.8631,16390.0,16431.0,16483.0,16608.0
2025-08-04,1.5462,40.6631,32.452,16390.0,1385.05,0.58747,1.0512,0.8642,16385.0,16416.0,16469.0,16590.0
2025-08-05,1.545,40.6741,32.382,16381.0,1386.45,0.58526,1.0467,0.8639,16401.0,16435.0,16487.0,16609.0
2025-08-06,1.5377,40.6394,32.403,16363.0,1386.1,0.582,1.0435,0.8576,16362.0,16392.0,16448.0,16567.0
2025-08-07,1.5329,40.5992,32.32,16290.0,1386.5,0.58258,1.0419,0.8572,16320.0,16340.0,16389.0,16511.0
2025-08-08,1.5333,40.6754,32.333,16291.0,1388.0,0.58136,1.0378,0.859,16272.0,16292.0,16338.0,16454.0
2025-08-11,1.5354,40.6171,32.333,16274.0,1390.85,0.58113,1.0364,0.8609,16312.0,16334.0,16385.0,16495.0
2025-08-12,1.5315,40.7285,32.333,16289.0,1383.95,0.57936,1.036,0.8565,16265.0,16289.0,16337.0,16453.0
2025-08-13,1.5277,40.7736,32.263,16195.0,1379.6,0.57966,1.0366,0.8543,16116.0,16136.0,16178.0,16293.0
2025-08-14,1.5398,40.8333,32.368,16110.0,1390.35,0.58103,1.0419,0.8585,16183.0,16196.0,16241.0,16345.0
2025-08-15,1.5369,40.8526,32.427,16160.0,1390.35,0.58044,1.0442,0.8545,16208.0,16231.0,16267.0,16373.0
2025-08-18,1.5405,40.8787,32.463,16160.0,1387.95,0.57989,1.0417,0.8576,16223.0,16243.0,16282.0,16394.0
2025-08-19,1.5495,40.8928,32.51,16245.0,1391.45,0.58145,1.0493,0.8586,16294.0,16317.0,16355.0,16470.0
2025-08-20,1.5543,40.9307,32.55,16270.0,1397.4,0.58264,1.055,0.8583,16295.0,16308.0,16345.0,16457.0
2025-08-21,1.5576,40.9375,32.618,16285.0,1399.15,0.58065,1.0497,0.8616,16357.0,16375.0,16411.0,16520.0
2025-08-22,1.5406,40.9653,32.645,16345.0,1383.0,0.58067,1.0484,0.8534,16242.0,16265.0,16298.0,16405.0
2025-08-25,1.5427,41.0017,32.443,16253.0,1390.55,0.58241,1.0439,0.8607,16271.0,16297.0,16335.0,16446.0
2025-08-26,1.5397,41.0417,32.485,16295.0,1393.95,0.58266,1.0445,0.8589,16321.0,16344.0,16382.0,16495.0
2025-08-27,1.5371,41.0432,32.472,16360.0,1394.7,0.58289,1.0428,0.8592,16382.0,16408.0,16450.0,16557.0
2025-08-28,1.5309,41.0373,32.373,16345.0,1384.85,0.58254,1.0417,0.856,16363.0,16386.0,16423.0,16538.0
2025-08-29,1.5291,41.1446,32.393,16490.0,1389.9,0.58195,1.0398,0.8558,16442.0,16472.0,16510.0,16626.0
2025-09-01,1.5262,41.1178,32.315,16421.0,1393.45,0.58017,1.0367,0.8539,16460.0,16484.0,16521.0,16638.0
2025-09-02,1.5337,41.1423,32.39,16400.0,1395.75,0.57902,1.0338,0.8591,16460.0,16488.0,16530.0,16645.0
2025-09-03,1.5283,41.1569,32.347,16415.0,1389.35,0.57897,1.0318,0.8575,16480.0,16510.0,16551.0,16660.0
2025-09-04,1.5343,41.1585,32.333,16420.0,1395.3,0.57811,1.0333,0.8584,16476.0,16501.0,16543.0,16652.0
2025-09-05,1.525,41.2362,32.192,16420.0,1386.95,0.57894,1.0346,0.8534,16409.0,16426.0,16459.0,16580.0
2025-09-08,1.517,41.2371,31.865,16304.0,1387.35,0.57623,1.0282,0.8501,16515.0,16547.0,16525.0,16685.0
2025-09-09,1.5186,41.2609,31.665,16475.0,1388.45,0.5794,1.0303,0.8541,16479.0,16514.0,16554.0,16673.0
2025-09-10,1.5121,41.2724,31.788,16461.0,1388.5,0.5799,1.0254,0.8551,16464.0,16490.0,16538.0,16651.0
2025-09-11,1.5017,41.327,31.85,16462.0,1389.2,0.57878,1.0198,0.8522,16436.0,16465.0,16512.0,16634.0
2025-09-12,1.5041,41.356,31.712,16378.0,1393.55,0.57708,1.0183,0.8522,16423.0,16455.0,16497.0,16616.0
2025-09-15,1.4994,41.3246,31.888,16410.0,1386.3,0.57677,1.017,0.8502,16385.0,16414.0,16459.0,16577.0
2025-09-16,1.4958,41.2445,31.677,16440.0,1379.55,0.57536,1.0213,0.8427,16422.0,16468.0,16501.0,16621.0
2025-09-17,1.5031,41.2663,31.73,16430.0,1378.4,0.57585,1.0224,0.8465,16455.0,16496.0,16541.0,16650.0
2025-09-18,1.5124,41.29,31.798,16505.0,1388.05,0.5733,1.0219,0.8484,16602.0,16638.0,16680.0,16782.0
2025-09-19,1.5168,41.384,31.853,16588.0,1397.2,0.57539,1.0249,0.8513,16673.0,16713.0,16764.0,16863.0
2025-09-22,1.5153,41.366,31.798,16605.0,1391.25,0.57349,1.0256,0.8472,16619.0,16652.0,16701.0,16814.0
2025-09-23,1.5155,41.4074,31.81,16665.0,1394.6,0.57326,1.0264,0.8464,16674.0,16718.0,16763.0,16876.0
2025-09-24,1.5191,41.4403,32.002,16676.0,1404.3,0.57218,1.0202,0.8519,16751.0,16785.0,16835.0,16953.0
2025-09-25,1.529,41.4897,32.128,16750.0,1409.25,0.57227,1.0206,0.8572,16806.0,16851.0,16908.0,17019.0
2025-09-26,1.5286,41.4819,32.247,16738.0,1409.71,0.57154,1.0216,0.8545,16707.0,16741.0,16790.0,16907.0
2025-09-29,1.5205,41.5843,32.255,16680.0,1400.4,0.57385,1.0232,0.8528,16666.0,16696.0,16750.0,16844.0
2025-09-30,1.5121,41.5883,32.403,16665.0,1403.8,0.5761,1.0222,0.8523,16705.0,16740.0,16786.0,16896.0
2025-10-01,1.5121,41.5398,32.355,16610.0,1403.1,0.57958,1.0282,0.8524,16665.0,16703.0,16750.0,16858.0
2025-10-02,1.5161,41.6111,32.37,16588.0,1406.35,0.57964,1.0296,0.8536,16637.0,16665.0,16712.0,16818.0
2025-10-03,1.5141,41.656,32.393,16540.0,1406.35,0.57743,1.0271,0.8516,16577.0,16609.0,16656.0,16765.0
2025-10-06,1.5112,41.6956,32.448,16554.0,1406.35,0.56783,1.0051,0.8539,16613.0,16660.0,16703.0,16813.0
2025-10-07,1.5195,41.6991,32.513,16540.0,1406.35,0.56471,1.0003,0.8578,16614.0,16646.0,16693.0,16803.0
2025-10-08,1.5183,41.6972,32.533,16560.0,1406.35,0.56309,0.9942,0.86,16595.0,16628.0,16670.0,16783.0
2025-10-09,1.5253,41.7386,32.588,16545.0,1406.35,0.56488,0.9966,0.8647,16604.0,16641.0,16690.0,16796.0
2025-10-10,1.5447,41.819,32.72,16553.0,1425.3,0.56931,1.0219,0.8606,16632.0,16671.0,16719.0,16822.0
2025-10-13,1.535,41.8063,32.72,16560.0,1425.0,0.56752,1.0079,0.8643,16575.0,16610.0,16658.0,16766.0
2025-10-14,1.5417,41.8169,32.792,16575.0,1428.5,0.56738,1.0155,0.8616,16612.0,16651.0,16704.0,16808.0
2025-10-15,1.5355,41.8421,32.548,16565.0,1422.5,0.56833,1.0165,0.8586,16613.0,16640.0,16695.0,16799.0
2025-10-16,1.5421,41.8476,32.548,16573.0,1416.95,0.56874,1.025,0.8556,16593.0,16631.0,16680.0,16793.0
2025-10-17,1.5388,41.9207,32.66,16585.0,1422.15,0.56966,1.022,0.858,16591.0,16633.0,16686.0,16801.0
2025-10-20,1.5355,41.7871,32.702,16575.0,1420.4,0.56982,1.0185,0.859,16575.0,16608.0,16664.0,16780.0
2025-10-21,1.5413,41.9523,32.76,16590.0,1432.35,0.56744,1.0145,0.8621,16626.0,16665.0,16720.0,16833.0
2025-10-22,1.5413,41.9316,32.875,16575.0,1431.1,0.56678,1.0141,0.8613,16627.0,16668.0,16725.0,16836.0
2025-10-23,1.5356,41.93,32.875,16620.0,1437.4,0.56406,1.0062,0.8607,16630.0,16673.0,16735.0,16854.0
2025-10-24,1.5354,41.9445,32.772,16595.0,1439.2,0.56257,1.0044,0.86,16624.0,16672.0,16735.0,16854.0
2025-10-27,1.5254,41.8699,32.71,16615.0,1432.9,0.56173,0.9979,0.8587,16636.0,16680.0,16735.0,16863.0
2025-10-28,1.5186,41.9352,32.45,16605.0,1433.0,0.56426,0.9982,0.8583,16615.0,16648.0,16702.0,16825.0
2025-10-29,1.5211,41.9373,32.27,16619.0,1421.1,0.5644,0.9959,0.862,16601.0,16643.0,16696.0,16820.0
2025-10-30,1.5256,41.963,32.375,16640.0,1430.4,0.56096,0.9897,0.8647,16647.0,16685.0,16741.0,16860.0
2025-10-31,1.5279,42.062,32.34,16630.0,1430.0,0.56283,0.992,0.8668,16645.0,16678.0,16730.0,16848.0
2025-11-03,1.5297,42.0586,32.463,16657.0,1430.95,0.56293,0.9919,0.8681,16692.0,16725.0,16785.0,16904.0
2025-11-04,1.5409,41.8144,32.55,16700.0,1440.4,0.56682,1.0029,0.8709,16731.0,16773.0,16827.0,16942.0
2025-11-05,1.5373,42.0974,32.535,16705.0,1441.3,0.56462,0.9973,0.8701,16700.0,16740.0,16791.0,16905.0
2025-11-06,1.5433,42.1109,32.365,16694.0,1449.8,0.56579,1.0083,0.866,16717.0,16753.0,16805.0,16918.0
2025-11-07,1.5402,42.213,32.347,16685.0,1461.45,0.56358,1.0037,0.8646,16695.0,16732.0,16783.0,16900.0
2025-11-10,1.53,42.2351,32.365,16654.0,1456.45,0.56135,0.9926,0.8653,16706.0,16738.0,16785.0,16896.0
2025-11-11,1.532,42.2187,32.4,16689.0,1462.25,0.5601,0.9937,0.8634,16714.0,16749.0,16800.0,16914.0
2025-11-12,1.5284,42.2433,32.472,16703.0,1466.05,0.55813,0.9877,0.8638,16739.0,16783.0,16833.0,16943.0
2025-11-13,1.5316,42.2714,32.295,16727.0,1466.0,0.55617,0.9908,0.8596,16739.0,16770.0,16820.0,16932.0
2025-11-14,1.5295,42.2668,32.4,8.0,1451.35,0.5568,0.9899,0.8605,16727.0,16760.0,16811.0,16923.0
2025-11-17,1.54,42.3108,32.43,16729.0,1460.65,0.55562,0.9918,0.8627,16764.0,16796.0,16845.0,16954.0
2025-11-18,1.5367,42.341,32.44,16745.0,1462.25,0.55525,0.9879,0.8635,16753.0,16786.0,16840.0,16952.0
2025-11-19,1.5436,42.3423,32.412,16703.0,1468.3,0.55149,0.9821,0.8667,16736.0,16750.0,16810.0,16912.0
2025-11-20,1.5527,42.3689,32.443,16732.0,1472.15,0.55086,0.9863,0.8675,16755.0,16792.0,16844.0,16948.0
2025-11-21,1.5491,42.438,32.48,16700.0,1471.55,0.55531,0.9902,0.8686,16718.0,16740.0,16791.0,16905.0
2025-11-24,1.5471,42.426,32.482,16695.0,1476.4,0.55318,0.9858,0.868,16674.0,16705.0,16757.0,16871.0
2025-11-25,1.5458,42.4467,32.31,16662.0,1468.3,0.55386,0.9904,0.8643,16651.0,16686.0,16738.0,16851.0
2025-11-26,1.5343,42.4496,32.237,16662.0,1468.9,0.55112,0.9805,0.8624,16647.0,16684.0,16735.0,16864.0
2025-11-27,1.5304,42.4433,32.237,16643.0,1462.65,0.55174,0.9791,0.8624,16643.0,16676.0,16728.0,16849.0
2025-11-28,1.5266,42.49,32.195,16660.0,1467.3,0.55207,0.9776,0.8622,16653.0,16687.0,16743.0,16868.0
2025-12-01,1.5282,42.4161,31.993,16659.0,1467.25,0.55395,0.9828,0.8613,16626.0,16654.0,16707.0,16828.0
2025-12-02,1.5237,42.3608,32.005,16623.0,1469.0,0.55185,0.9771,0.8602,16623.0,16651.0,16705.0,16832.0
2025-12-03,1.5178,42.4464,31.927,16622.0,1465.65,0.55129,0.9757,0.8576,16638.0,16665.0,16715.0,16839.0
2025-12-04,1.5129,42.4658,32.04,16650.0,1473.5,0.55357,0.9751,0.8588,16669.0,16700.0,16752.0,16880.0
2025-12-05,1.506,42.5492,32.04,16644.0,1472.05,0.55283,0.9694,0.8589,16702.0,16731.0,16783.0,16919.0
2025-12-08,1.5097,42.5721,31.85,16690.0,1469.4,0.55109,0.9681,0.8593,16709.0,16741.0,16792.0,16920.0
2025-12-09,1.5056,42.589,31.815,16665.0,1469.7,0.54823,0.9597,0.8601,16686.0,16717.0,16770.0,16900.0
2025-12-10,1.4979,42.6057,31.815,16685.0,1471.0,0.54806,0.9602,0.855,16667.0,16697.0,16755.0,16892.0
2025-12-11,1.5037,42.6159,31.755,16675.0,1472.65,0.54828,0.9647,0.8545,16685.0,16720.0,16775.0,16912.0
2025-12-12,1.5032,42.695,31.59,16640.0,1477.8,0.54663,0.9647,0.8518,16652.0,16686.0,16741.0,16877.0
2025-12-15,1.5057,42.699,31.43,16668.0,1468.05,0.54815,0.9702,0.8508,16674.0,16699.0,16757.0,16891.0
2025-12-16,1.5072,42.7143,31.517,16692.0,1475.35,0.54952,0.9732,0.851,16697.0,16735.0,16786.0,16916.0
2025-12-17,1.5141,42.7109,31.5,16688.0,1474.6,0.54701,0.9723,0.8517,16691.0,16728.0,16783.0,16911.0
2025-12-18,1.5122,42.7397,31.467,16716.0,1474.4,0.54832,0.9721,0.8531,16706.0,16742.0,16794.0,16931.0
2025-12-19,1.5125,42.766,31.463,16745.0,1478.05,0.54139,0.9591,0.854,16717.0,16750.0,16805.0,16929.0
2025-12-22,1.5021,42.7575,31.18,16776.0,1480.7,0.54137,0.9564,0.8502,16791.0,16827.0,16881.0,17003.0
2025-12-23,1.4921,42.828,31.12,16780.0,1481.15,0.54285,0.9552,0.8478,16767.0,16801.0,16854.0,16981.0
2025-12-24,1.4905,42.8433,31.022,16762.0,1446.9,0.54466,0.9568,0.849,16755.0,16791.0,16845.0,16979.0
2025-12-25,1.4916,42.8788,31.092,16762.0,1446.9,0.54466,0.9572,0.8486,16760.0,16814.0,16870.0,16990.0
2025-12-26,1.489,42.8475,31.068,16762.0,1442.3,0.54251,0.951,0.8495,16782.0,16821.0,16877.0,17004.0
2025-12-29,1.494,42.9375,31.448,16788.0,1434.0,0.54417,0.9574,0.8494,16792.0,16829.0,16887.0,17016.0
2025-12-30,1.4936,42.9416,31.505,16769.0,1439.75,0.54408,0.9548,0.8512,16741.0,16774.0,16827.0,16958.0
2025-12-31,1.4985,42.9557,31.505,16690.0,1439.75,0.54336,0.9564,0.8514,16708.0,16738.0,16790.0,16909.0
2026-01-01,1.4993,42.9636,31.505,16690.0,1439.75,0.54304,0.9563,0.8514,16698.0,16726.0,16780.0,16901.0
2026-01-02,1.4942,43.0312,31.505,16725.0,1444.7,0.54406,0.9525,0.8533,16718.0,16752.0,16805.0,16926.0
2026-01-05,1.4894,43.0362,31.306,16740.0,1445.14,0.54546,0.9522,0.8531,16753.0,16786.0,16841.0,16966.0
2026-01-06,1.4842,43.0327,31.212,16758.0,1447.45,0.54606,0.9472,0.8555,16761.0,16792.0,16845.0,16971.0
2026-01-07,1.4878,43.0358,31.28,16775.0,1448.25,0.54634,0.9491,0.8566,16772.0,16802.0,16858.0,16987.0
2026-01-08,1.4927,43.0429,31.517,16793.0,1452.55,0.54671,0.9516,0.8577,16821.0,16857.0,16913.0,17047.0
2026-01-09,1.4955,43.0761,31.372,16819.0,1459.11,0.5443,0.9471,0.8593,16864.0,16900.0,16964.0,17091.0
2026-01-12,1.4902,43.1169,31.22,16855.0,1467.8,0.54198,0.9423,0.8571,16890.0,16927.0,16984.0,17124.0
2026-01-13,1.4965,43.1571,31.507,16877.0,1475.98,0.53959,0.9403,0.8589,16874.0,16915.0,16974.0,17106.0
2026-01-14,1.4965,43.1809,31.438,16865.0,1464.7,0.54197,0.9444,0.8588,16875.0,16913.0,16973.0,17105.0
2026-01-15,1.4928,43.2256,31.392,16885.0,1468.9,0.54305,0.941,0.8614,16903.0,16948.0,17001.0,17134.0
2026-01-16,1.4963,43.2797,31.403,16885.0,1474.85,0.54535,0.9464,0.8622,16924.0,16960.0,17022.0,17157.0
2026-01-19,1.4894,43.2659,31.255,16942.0,1473.2,0.543,0.9418,0.8587,16972.0,17018.0,17080.0,17216.0
2026-01-20,1.4845,43.2819,31.075,16950.0,1477.55,0.5392,0.9385,0.8529,16993.0,17034.0,17094.0,17238.0
2026-01-21,1.4789,43.2941,31.085,16935.0,1465.85,0.54054,0.9342,0.8558,16914.0,16954.0,17014.0,17158.0
2026-01-22,1.462,43.2734,31.39,16885.0,1465.15,0.53698,0.9227,0.8507,16838.0,16880.0,16937.0,17067.0
2026-01-23,1.4504,43.3724,31.195,16822.0,1464.0,0.54302,0.9316,0.8455,16796.0,16830.0,16889.0,17029.0
2026-01-26,1.4458,43.3662,31.077,16780.0,1441.95,0.54583,0.9375,0.8417,16752.0,16799.0,16843.0,16994.0
2026-01-27,1.4263,43.4003,31.048,16766.0,1438.15,0.54566,0.937,0.8305,16698.0,16722.0,16780.0,16909.0
2026-01-28,1.4203,43.4085,31.114,16722.0,1435.77,0.5453,0.9258,0.8365,16759.0,16792.0,16852.0,16990.0
2026-01-29,1.4186,43.4342,31.16,16750.0,1434.45,0.54564,0.9266,0.8354,16798.0,16836.0,16897.0,17037.0
2026-01-30,1.4361,43.4925,31.475,16785.0,1441.05,0.54522,0.928,0.8438,16786.0,16829.0,16888.0,17033.0
2026-02-02,1.4393,43.4573,31.568,16790.0,1451.85,0.54504,0.9249,0.8481,16773.0,16802.0,16862.0,17003.0
2026-02-03,1.4242,43.4848,31.535,16760.0,1447.45,0.54316,0.9141,0.8461,16768.0,16796.0,16858.0,16989.0
2026-02-04,1.429,43.5053,31.64,16775.0,1459.3,0.53995,0.9108,0.847,16811.0,16834.0,16894.0,17021.0
2026-02-05,1.4436,43.56,31.802,16830.0,1463.6,0.54066,0.9193,0.8491,16890.0,16929.0,16989.0,17121.0
2026-02-06,1.4259,43.6067,31.647,16866.0,1463.65,0.53829,0.9068,0.8464,16865.0,16901.0,16953.0,17096.0
2026-02-09,1.4098,43.5906,31.23,16803.0,1458.3,0.53833,0.9043,0.8393,16802.0,16830.0,16889.0,17025.0
2026-02-10,1.4133,43.6246,31.155,16800.0,1457.65,0.54451,0.9155,0.8407,16783.0,16818.0,16874.0,17008.0
2026-02-11,1.403,43.64,31.077,16783.0,1447.0,0.54958,0.9154,0.8424,16801.0,16835.0,16889.0,17027.0
2026-02-12,1.4104,43.6786,30.932,16818.0,1439.1,0.55154,0.9233,0.8424,16830.0,16857.0,16912.0,17045.0
2026-02-13,1.4139,43.7398,31.075,16839.0,1445.3,0.54923,0.9212,0.8431,16843.0,16872.0,16926.0,17057.0
2026-02-16,1.414,43.7094,31.092,16839.0,1444.1,0.54962,0.9211,0.8438,16850.0,16878.0,16932.0,17067.0
2026-02-17,1.4112,43.7187,31.23,16839.0,1444.1,0.55035,0.9206,0.8435,16865.0,16894.0,16947.0,17085.0
2026-02-18,1.42,43.7482,31.3,16884.0,1444.1,0.54813,0.9171,0.8487,16932.0,16964.0,17020.0,17157.0
2026-02-19,1.4172,43.7649,31.173,16880.0,1450.25,0.54797,0.914,0.8494,16913.0,16946.0,17004.0,17138.0
2026-02-20,1.4121,43.8366,31.193,16873.0,1446.7,0.54733,0.9104,0.8486,16877.0,16906.0,16959.0,17097.0
2026-02-23,1.4173,43.8424,31.007,16802.0,1443.11,0.54861,0.9163,0.8485,16839.0,16869.0,16921.0,17057.0
2026-02-24,1.4168,43.8575,31.013,16823.0,1440.55,0.54484,0.9088,0.8494,16840.0,16869.0,16922.0,17053.0
2026-02-25,1.4039,43.8721,31.083,16785.0,1427.05,0.54154,0.8978,0.8467,16783.0,16816.0,16869.0,16998.0
2026-02-26,1.4074,43.9219,31.037,16755.0,1433.45,0.54289,0.9014,0.8477,16766.0,16795.0,16846.0,16972.0
2026-02-27,1.405,43.9416,31.08,16771.0,1440.2,0.54245,0.9006,0.8466,16803.0,16836.0,16887.0,17020.0
2026-03-02,1.412,43.9588,31.417,16861.0,1440.2,0.54294,0.9,0.8519,16861.0,16892.0,16945.0,17082.0
